auth_name,code,name,proj4string
EPSG,3989,Katanga 1955 / Katanga Gauss zone D,+proj=tmerc +lat_0=-9 +lon_0=24 +k=1 +x_0=200000 +y_0=500000 +ellps=clrk66 +units=m +no_defs +type=crs
EPSG,3991,Puerto Rico State Plane CS of 1927,+proj=lcc +lat_0=17.8333333333333 +lon_0=-66.4333333333333 +lat_1=18.4333333333333 +lat_2=18.0333333333333 +x_0=152400.30480061 +y_0=0 +ellps=clrk66 +units=us-ft +no_defs +type=crs
EPSG,3992,Puerto Rico / St. Croix,+proj=lcc +lat_0=17.8333333333333 +lon_0=-66.4333333333333 +lat_1=18.4333333333333 +lat_2=18.0333333333333 +x_0=152400.30480061 +y_0=30480.0609601219 +ellps=clrk66 +units=us-ft +no_defs +type=crs
EPSG,3993,Guam 1963 / Guam SPCS,+proj=aeqd +guam +lat_0=13.4724663527778 +lon_0=144.748750705556 +x_0=50000 +y_0=50000 +ellps=clrk66 +units=m +no_defs +type=crs
EPSG,3994,WGS 84 / Mercator 41,+proj=merc +lat_ts=-41 +lon_0=100 +x_0=0 +y_0=0 +datum=WGS84 +units=m +no_defs +type=crs
EPSG,3995,WGS 84 / Arctic Polar Stereographic,+proj=stere +lat_0=90 +lat_ts=71 +lon_0=0 +x_0=0 +y_0=0 +datum=WGS84 +units=m +no_defs +type=crs
EPSG,3996,WGS 84 / IBCAO Polar Stereographic,+proj=stere +lat_0=90 +lat_ts=75 +lon_0=0 +x_0=0 +y_0=0 +datum=WGS84 +units=m +no_defs +type=crs
EPSG,3997,WGS 84 / Dubai Local TM,+proj=tmerc +lat_0=0 +lon_0=55.3333333333333 +k=1 +x_0=500000 +y_0=0 +datum=WGS84 +units=m +no_defs +type=crs
EPSG,4000,MOLDREF99,+proj=geocent +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,4017,MOLDREF99,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,4023,MOLDREF99,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,4026,MOLDREF99 / Moldova TM,+proj=tmerc +lat_0=0 +lon_0=28.4 +k=0.99994 +x_0=200000 +y_0=-5000000 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,4037,WGS 84 / TMzn35N,+proj=utm +zone=35 +datum=WGS84 +units=m +no_defs +type=crs
EPSG,4038,WGS 84 / TMzn36N,+proj=utm +zone=36 +datum=WGS84 +units=m +no_defs +type=crs
EPSG,4039,RGRDC 2005,+proj=geocent +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,4040,RGRDC 2005,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,4046,RGRDC 2005,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,4048,RGRDC 2005 / Congo TM zone 12,+proj=tmerc +lat_0=0 +lon_0=12 +k=0.9999 +x_0=500000 +y_0=10000000 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,4049,RGRDC 2005 / Congo TM zone 14,+proj=tmerc +lat_0=0 +lon_0=14 +k=0.9999 +x_0=500000 +y_0=10000000 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,4050,RGRDC 2005 / Congo TM zone 16,+proj=tmerc +lat_0=0 +lon_0=16 +k=0.9999 +x_0=500000 +y_0=10000000 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,4051,RGRDC 2005 / Congo TM zone 18,+proj=tmerc +lat_0=0 +lon_0=18 +k=0.9999 +x_0=500000 +y_0=10000000 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,4056,RGRDC 2005 / Congo TM zone 20,+proj=tmerc +lat_0=0 +lon_0=20 +k=0.9999 +x_0=500000 +y_0=10000000 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,4057,RGRDC 2005 / Congo TM zone 22,+proj=tmerc +lat_0=0 +lon_0=22 +k=0.9999 +x_0=500000 +y_0=10000000 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,4058,RGRDC 2005 / Congo TM zone 24,+proj=tmerc +lat_0=0 +lon_0=24 +k=0.9999 +x_0=500000 +y_0=10000000 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,4059,RGRDC 2005 / Congo TM zone 26,+proj=tmerc +lat_0=0 +lon_0=26 +k=0.9999 +x_0=500000 +y_0=10000000 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,4060,RGRDC 2005 / Congo TM zone 28,+proj=tmerc +lat_0=0 +lon_0=28 +k=0.9999 +x_0=500000 +y_0=10000000 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,4061,RGRDC 2005 / UTM zone 33S,+proj=utm +zone=33 +south +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,4062,RGRDC 2005 / UTM zone 34S,+proj=utm +zone=34 +south +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,4063,RGRDC 2005 / UTM zone 35S,+proj=utm +zone=35 +south +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,4071,Chua / UTM zone 23S,+proj=utm +zone=23 +south +ellps=intl +units=m +no_defs +type=crs
EPSG,4073,SREF98,+proj=geocent +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,4074,SREF98,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,4075,SREF98,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,4079,REGCAN95,+proj=geocent +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,4080,REGCAN95,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,4081,REGCAN95,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,4082,REGCAN95 / UTM zone 27N,+proj=utm +zone=27 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,4083,REGCAN95 / UTM zone 28N,+proj=utm +zone=28 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,4087,WGS 84 / World Equidistant Cylindrical,+proj=eqc +lat_ts=0 +lat_0=0 +lon_0=0 +x_0=0 +y_0=0 +datum=WGS84 +units=m +no_defs +type=crs
EPSG,4093,ETRS89 / DKTM1,+proj=tmerc +lat_0=0 +lon_0=9 +k=0.99998 +x_0=200000 +y_0=-5000000 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,4094,ETRS89 / DKTM2,+proj=tmerc +lat_0=0 +lon_0=10 +k=0.99998 +x_0=400000 +y_0=-5000000 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,4095,ETRS89 / DKTM3,+proj=tmerc +lat_0=0 +lon_0=11.75 +k=0.99998 +x_0=600000 +y_0=-5000000 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,4096,ETRS89 / DKTM4,+proj=tmerc +lat_0=0 +lon_0=15 +k=1 +x_0=800000 +y_0=-5000000 +ellps=GRS80 +units=m +no_defs +type=crs
EPSG,4097,ETRS89 / DKTM1 + DVR90 height,+proj=tmerc +lat_0=0 +lon_0=9 +k=0.99998 +x_0=200000 +y_0=-5000000 +ellps=GRS80 +units=m +vunits=m +no_defs +type=crs
EPSG,4098,ETRS89 / DKTM2 + DVR90 height,+proj=tmerc +lat_0=0 +lon_0=10 +k=0.99998 +x_0=400000 +y_0=-5000000 +ellps=GRS80 +units=m +vunits=m +no_defs +type=crs
EPSG,4099,ETRS89 / DKTM3 + DVR90 height,+proj=tmerc +lat_0=0 +lon_0=11.75 +k=0.99998 +x_0=600000 +y_0=-5000000 +ellps=GRS80 +units=m +vunits=m +no_defs +type=crs
EPSG,4100,ETRS89 / DKTM4 + DVR90 height,+proj=tmerc +lat_0=0 +lon_0=15 +k=1 +x_0=800000 +y_0=-5000000 +ellps=GRS80 +units=m +vunits=m +no_defs +type=crs
EPSG,4120,Greek,+proj=longlat +ellps=bessel +no_defs +type=crs
EPSG,4121,GGRS87,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,4122,ATS77,+proj=longlat +a=6378135 +rf=298.257 +no_defs +type=crs
EPSG,4123,KKJ,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4124,RT90,+proj=longlat +ellps=bessel +no_defs +type=crs
EPSG,4127,Tete,+proj=longlat +ellps=clrk66 +no_defs +type=crs
EPSG,4128,Madzansua,+proj=longlat +ellps=clrk66 +no_defs +type=crs
EPSG,4129,Observatario,+proj=longlat +ellps=clrk66 +no_defs +type=crs
EPSG,4130,Moznet,+proj=longlat +ellps=WGS84 +no_defs +type=crs
EPSG,4131,Indian 1960,+proj=longlat +ellps=evrst30 +no_defs +type=crs
EPSG,4132,FD58,+proj=longlat +a=6378249.145 +rf=293.465 +no_defs +type=crs
EPSG,4133,EST92,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,4134,PSD93,+proj=longlat +a=6378249.145 +rf=293.465 +no_defs +type=crs
EPSG,4135,Old Hawaiian,+proj=longlat +ellps=clrk66 +no_defs +type=crs
EPSG,4136,St. Lawrence Island,+proj=longlat +ellps=clrk66 +no_defs +type=crs
EPSG,4137,St. Paul Island,+proj=longlat +ellps=clrk66 +no_defs +type=crs
EPSG,4138,St. George Island,+proj=longlat +ellps=clrk66 +no_defs +type=crs
EPSG,4139,Puerto Rico,+proj=longlat +ellps=clrk66 +no_defs +type=crs
EPSG,4141,Israel 1993,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,4142,Locodjo 1965,+proj=longlat +a=6378249.145 +rf=293.465 +no_defs +type=crs
EPSG,4143,Abidjan 1987,+proj=longlat +a=6378249.145 +rf=293.465 +no_defs +type=crs
EPSG,4144,Kalianpur 1937,+proj=longlat +ellps=evrst30 +no_defs +type=crs
EPSG,4145,Kalianpur 1962,+proj=longlat +a=6377301.243 +rf=300.8017255 +no_defs +type=crs
EPSG,4146,Kalianpur 1975,+proj=longlat +a=6377299.151 +rf=300.8017255 +no_defs +type=crs
EPSG,4147,Hanoi 1972,+proj=longlat +ellps=krass +no_defs +type=crs
EPSG,4148,Hartebeesthoek94,+proj=longlat +ellps=WGS84 +no_defs +type=crs
EPSG,4149,CH1903,+proj=longlat +ellps=bessel +no_defs +type=crs
EPSG,4150,CH1903+,+proj=longlat +ellps=bessel +no_defs +type=crs
EPSG,4151,CHTRS95,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,4152,NAD83(HARN),+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,4153,Rassadiran,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4154,ED50(ED77),+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4155,Dabola 1981,+proj=longlat +ellps=clrk80ign +no_defs +type=crs
EPSG,4156,S-JTSK,+proj=longlat +ellps=bessel +no_defs +type=crs
EPSG,4157,Mount Dillon,+proj=longlat +a=6378293.64520876 +b=6356617.98767984 +no_defs +type=crs
EPSG,4158,Naparima 1955,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4159,ELD79,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4160,Chos Malal 1914,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4161,Pampa del Castillo,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4162,Korean 1985,+proj=longlat +ellps=bessel +no_defs +type=crs
EPSG,4163,Yemen NGN96,+proj=longlat +ellps=WGS84 +no_defs +type=crs
EPSG,4164,South Yemen,+proj=longlat +ellps=krass +no_defs +type=crs
EPSG,4165,Bissau,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4166,Korean 1995,+proj=longlat +ellps=WGS84 +no_defs +type=crs
EPSG,4167,NZGD2000,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,4168,Accra,+proj=longlat +a=6378300 +rf=296 +no_defs +type=crs
EPSG,4169,American Samoa 1962,+proj=longlat +ellps=clrk66 +no_defs +type=crs
EPSG,4170,SIRGAS 1995,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,4171,RGF93 v1,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,4173,IRENET95,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,4174,Sierra Leone 1924,+proj=longlat +a=6378300 +rf=296 +no_defs +type=crs
EPSG,4175,Sierra Leone 1968,+proj=longlat +a=6378249.145 +rf=293.465 +no_defs +type=crs
EPSG,4176,Australian Antarctic,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,4178,Pulkovo 1942(83),+proj=longlat +ellps=krass +no_defs +type=crs
EPSG,4179,Pulkovo 1942(58),+proj=longlat +ellps=krass +no_defs +type=crs
EPSG,4180,EST97,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,4181,LUREF,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4182,Azores Occidental 1939,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4183,Azores Central 1948,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4184,Azores Oriental 1940,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4188,OSNI 1952,+proj=longlat +ellps=airy +no_defs +type=crs
EPSG,4189,REGVEN,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,4190,POSGAR 98,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,4191,Albanian 1987,+proj=longlat +ellps=krass +no_defs +type=crs
EPSG,4192,Douala 1948,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4193,Manoca 1962,+proj=longlat +ellps=clrk80ign +no_defs +type=crs
EPSG,4194,Qornoq 1927,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4195,Scoresbysund 1952,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4196,Ammassalik 1958,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4197,Garoua,+proj=longlat +a=6378249.145 +rf=293.465 +no_defs +type=crs
EPSG,4198,Kousseri,+proj=longlat +a=6378249.145 +rf=293.465 +no_defs +type=crs
EPSG,4199,Egypt 1930,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4200,Pulkovo 1995,+proj=longlat +ellps=krass +no_defs +type=crs
EPSG,4201,Adindan,+proj=longlat +a=6378249.145 +rf=293.465 +no_defs +type=crs
EPSG,4202,AGD66,+proj=longlat +ellps=aust_SA +no_defs +type=crs
EPSG,4203,AGD84,+proj=longlat +ellps=aust_SA +no_defs +type=crs
EPSG,4204,Ain el Abd,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4205,Afgooye,+proj=longlat +ellps=krass +no_defs +type=crs
EPSG,4206,Agadez,+proj=longlat +ellps=clrk80ign +no_defs +type=crs
EPSG,4207,Lisbon,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4208,Aratu,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4209,Arc 1950,+proj=longlat +a=6378249.145 +rf=293.4663077 +no_defs +type=crs
EPSG,4210,Arc 1960,+proj=longlat +a=6378249.145 +rf=293.465 +no_defs +type=crs
EPSG,4211,Batavia,+proj=longlat +ellps=bessel +no_defs +type=crs
EPSG,4212,Barbados 1938,+proj=longlat +a=6378249.145 +rf=293.465 +no_defs +type=crs
EPSG,4213,Beduaram,+proj=longlat +ellps=clrk80ign +no_defs +type=crs
EPSG,4214,Beijing 1954,+proj=longlat +ellps=krass +no_defs +type=crs
EPSG,4215,BD50,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4216,Bermuda 1957,+proj=longlat +ellps=clrk66 +no_defs +type=crs
EPSG,4217,NAD83 / BLM 59N (ftUS),+proj=tmerc +lat_0=0 +lon_0=171 +k=0.9996 +x_0=500000.001016002 +y_0=0 +datum=NAD83 +units=us-ft +no_defs +type=crs
EPSG,4218,Bogota 1975,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4219,Bukit Rimpah,+proj=longlat +ellps=bessel +no_defs +type=crs
EPSG,4220,Camacupa 1948,+proj=longlat +a=6378249.145 +rf=293.465 +no_defs +type=crs
EPSG,4221,Campo Inchauspe,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4222,Cape,+proj=longlat +a=6378249.145 +rf=293.4663077 +no_defs +type=crs
EPSG,4223,Carthage,+proj=longlat +ellps=clrk80ign +no_defs +type=crs
EPSG,4224,Chua,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4225,Corrego Alegre 1970-72,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4227,Deir ez Zor,+proj=longlat +ellps=clrk80ign +no_defs +type=crs
EPSG,4229,Egypt 1907,+proj=longlat +ellps=helmert +no_defs +type=crs
EPSG,4230,ED50,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4231,ED87,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4232,Fahud,+proj=longlat +a=6378249.145 +rf=293.465 +no_defs +type=crs
EPSG,4236,Hu Tzu Shan 1950,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4237,HD72,+proj=longlat +ellps=GRS67 +no_defs +type=crs
EPSG,4238,ID74,+proj=longlat +a=6378160 +rf=298.247 +no_defs +type=crs
EPSG,4239,Indian 1954,+proj=longlat +ellps=evrst30 +no_defs +type=crs
EPSG,4240,Indian 1975,+proj=longlat +ellps=evrst30 +no_defs +type=crs
EPSG,4241,Jamaica 1875,+proj=longlat +a=6378249.14480801 +b=6356514.96620413 +no_defs +type=crs
EPSG,4242,JAD69,+proj=longlat +ellps=clrk66 +no_defs +type=crs
EPSG,4243,Kalianpur 1880,+proj=longlat +a=6377299.36559538 +b=6356098.35900516 +no_defs +type=crs
EPSG,4244,Kandawala,+proj=longlat +ellps=evrst30 +no_defs +type=crs
EPSG,4245,Kertau 1968,+proj=longlat +ellps=evrst48 +no_defs +type=crs
EPSG,4246,KOC,+proj=longlat +a=6378249.145 +rf=293.465 +no_defs +type=crs
EPSG,4247,La Canoa,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4248,PSAD56,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4249,Lake,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4250,Leigon,+proj=longlat +a=6378249.145 +rf=293.465 +no_defs +type=crs
EPSG,4251,Liberia 1964,+proj=longlat +a=6378249.145 +rf=293.465 +no_defs +type=crs
EPSG,4252,Lome,+proj=longlat +ellps=clrk80ign +no_defs +type=crs
EPSG,4253,Luzon 1911,+proj=longlat +ellps=clrk66 +no_defs +type=crs
EPSG,4254,Hito XVIII 1963,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4255,Herat North,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4256,Mahe 1971,+proj=longlat +a=6378249.145 +rf=293.465 +no_defs +type=crs
EPSG,4257,Makassar,+proj=longlat +ellps=bessel +no_defs +type=crs
EPSG,4258,ETRS89,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,4259,Malongo 1987,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4261,Merchich,+proj=longlat +ellps=clrk80ign +no_defs +type=crs
EPSG,4262,Massawa,+proj=longlat +ellps=bessel +no_defs +type=crs
EPSG,4263,Minna,+proj=longlat +a=6378249.145 +rf=293.465 +no_defs +type=crs
EPSG,4265,Monte Mario,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4266,M'poraloko,+proj=longlat +ellps=clrk80ign +no_defs +type=crs
EPSG,4267,NAD27,+proj=longlat +datum=NAD27 +no_defs +type=crs
EPSG,4269,NAD83,+proj=longlat +datum=NAD83 +no_defs +type=crs
EPSG,4270,Nahrwan 1967,+proj=longlat +a=6378249.145 +rf=293.465 +no_defs +type=crs
EPSG,4271,Naparima 1972,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4272,NZGD49,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4273,NGO 1948,+proj=longlat +a=6377492.018 +rf=299.1528128 +no_defs +type=crs
EPSG,4274,Datum 73,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4275,NTF,+proj=longlat +ellps=clrk80ign +no_defs +type=crs
EPSG,4276,NSWC 9Z-2,+proj=longlat +ellps=NWL9D +no_defs +type=crs
EPSG,4277,OSGB36,+proj=longlat +ellps=airy +no_defs +type=crs
EPSG,4278,OSGB70,+proj=longlat +ellps=airy +no_defs +type=crs
EPSG,4279,OS(SN)80,+proj=longlat +ellps=airy +no_defs +type=crs
EPSG,4281,Palestine 1923,+proj=longlat +a=6378300.789 +b=6356566.435 +no_defs +type=crs
EPSG,4282,Pointe Noire,+proj=longlat +ellps=clrk80ign +no_defs +type=crs
EPSG,4283,GDA94,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,4284,Pulkovo 1942,+proj=longlat +ellps=krass +no_defs +type=crs
EPSG,4285,Qatar 1974,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4286,Qatar 1948,+proj=longlat +ellps=helmert +no_defs +type=crs
EPSG,4288,Loma Quintana,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4289,Amersfoort,+proj=longlat +ellps=bessel +no_defs +type=crs
EPSG,4292,Sapper Hill 1943,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4293,Schwarzeck,+proj=longlat +ellps=bess_nam +no_defs +type=crs
EPSG,4295,Serindung,+proj=longlat +ellps=bessel +no_defs +type=crs
EPSG,4297,Tananarive,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4298,Timbalai 1948,+proj=longlat +ellps=evrstSS +no_defs +type=crs
EPSG,4299,TM65,+proj=longlat +a=6377340.189 +rf=299.3249646 +no_defs +type=crs
EPSG,4300,TM75,+proj=longlat +a=6377340.189 +rf=299.3249646 +no_defs +type=crs
EPSG,4301,Tokyo,+proj=longlat +ellps=bessel +no_defs +type=crs
EPSG,4302,Trinidad 1903,+proj=longlat +a=6378293.64520876 +b=6356617.98767984 +no_defs +type=crs
EPSG,4303,TC(1948),+proj=longlat +ellps=helmert +no_defs +type=crs
EPSG,4304,Voirol 1875,+proj=longlat +ellps=clrk80ign +no_defs +type=crs
EPSG,4306,Bern 1938,+proj=longlat +ellps=bessel +no_defs +type=crs
EPSG,4307,Nord Sahara 1959,+proj=longlat +a=6378249.145 +rf=293.465 +no_defs +type=crs
EPSG,4308,RT38,+proj=longlat +ellps=bessel +no_defs +type=crs
EPSG,4309,Yacare,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4310,Yoff,+proj=longlat +ellps=clrk80ign +no_defs +type=crs
EPSG,4311,Zanderij,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4312,MGI,+proj=longlat +ellps=bessel +no_defs +type=crs
EPSG,4313,BD72,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4314,DHDN,+proj=longlat +ellps=bessel +no_defs +type=crs
EPSG,4315,Conakry 1905,+proj=longlat +ellps=clrk80ign +no_defs +type=crs
EPSG,4316,Dealul Piscului 1930,+proj=longlat +ellps=intl +no_defs +type=crs
EPSG,4318,NGN,+proj=longlat +ellps=WGS84 +no_defs +type=crs
EPSG,4319,KUDAMS,+proj=longlat +ellps=GRS80 +no_defs +type=crs
EPSG,4322,WGS 72,+proj=longlat +ellps=WGS72 +no_defs +type=crs
EPSG,4324,WGS 72BE,+proj=longlat +ellps=WGS72 +no_defs +type=crs
EPSG,4326,WGS 84,+proj=longlat +datum=WGS84 +no_defs +type=crs
EPSG,4390,Kertau 1968 / Johor Grid,+proj=cass +lat_0=2.04258333333333 +lon_0=103.562758333333 +x_0=0 +y_0=0 +ellps=evrst48 +units=m +no_defs +type=crs
EPSG,4391,Kertau 1968 / Sembilan and Melaka Grid,+proj=cass +lat_0=2.71228333333333 +lon_0=101.941166666667 +x_0=-242.005 +y_0=-948.547 +ellps=evrst48 +units=m +no_defs +type=crs
EPSG,4392,Kertau 1968 / Pahang Grid,+proj=cass +lat_0=3.71097222222222 +lon_0=102.436177777778 +x_0=0 +y_0=0 +ellps=evrst48 +units=m +no_defs +type=crs
EPSG,4393,Kertau 1968 / Selangor Grid,+proj=cass +lat_0=3.68034444444444 +lon_0=101.508244444444 +x_0=-21759.438 +y_0=55960.906 +ellps=evrst48 +units=m +no_defs +type=crs
EPSG,4394,Kertau 1968 / Terengganu Grid,+proj=cass +lat_0=4.94614166666667 +lon_0=102.895208333333 +x_0=0 +y_0=0 +ellps=evrst48 +units=m +no_defs +type=crs
EPSG,4395,Kertau 1968 / Pinang Grid,+proj=cass +lat_0=5.421325 +lon_0=100.345869444444 +x_0=0 +y_0=0 +ellps=evrst48 +units=m +no_defs +type=crs
EPSG,4396,Kertau 1968 / Kedah and Perlis Grid,+proj=cass +lat_0=5.96514722222222 +lon_0=100.637594444444 +x_0=0 +y_0=0 +ellps=evrst48 +units=m +no_defs +type=crs
EPSG,4397,Kertau 1968 / Perak Revised Grid,+proj=cass +lat_0=4.85938055555556 +lon_0=100.816766666667 +x_0=0 +y_0=133453.669 +ellps=evrst48 +units=m +no_defs +type=crs
EPSG,4398,Kertau 1968 / Kelantan Grid,+proj=cass +lat_0=5.89392222222222 +lon_0=102.177291666667 +x_0=0 +y_0=0 +ellps=evrst48 +units=m +no_defs +type=crs
EPSG,4399,NAD27 / BLM 59N (ftUS),+proj=tmerc +lat_0=0 +lon_0=171 +k=0.9996 +x_0=500000.001016002 +y_0=0 +datum=NAD27 +units=us-ft +no_defs +type=crs
EPSG,4400,NAD27 / BLM 60N (ftUS),+proj=tmerc +lat_0=0 +lon_0=177 +k=0.9996 +x_0=500000.001016002 +y_0=0 +datum=NAD27 +units=us-ft +no_defs +type=crs
EPSG,4401,NAD27 / BLM 1N (ftUS),+proj=tmerc +lat_0=0 +lon_0=-177 +k=0.9996 +x_0=500000.001016002 +y_0=0 +datum=NAD27 +units=us-ft +no_defs +type=crs
EPSG,4402,NAD27 / BLM 2N (ftUS),+proj=tmerc +lat_0=0 +lon_0=-171 +k=0.9996 +x_0=500000.001016002 +y_0=0 +datum=NAD27 +units=us-ft +no_defs +type=crs
EPSG,4403,NAD27 / BLM 3N (ftUS),+proj=tmerc +lat_0=0 +lon_0=-165 +k=0.9996 +x_0=500000.001016002 +y_0=0 +datum=NAD27 +units=us-ft +no_defs +type=crs
EPSG,4404,NAD27 / BLM 4N (ftUS),+proj=tmerc +lat_0=0 +lon_0=-159 +k=0.9996 +x_0=500000.001016002 +y_0=0 +datum=NAD27 +units=us-ft +no_defs +type=crs
EPSG,4405,NAD27 / BLM 5N (ftUS),+proj=tmerc +lat_0=0 +lon_0=-153 +k=0.9996 +x_0=500000.001016002 +y_0=0 +datum=NAD27 +units=us-ft +no_defs +type=crs
EPSG,4406,NAD27 / BLM 6N (ftUS),+proj=tmerc +lat_0=0 +lon_0=-147 +k=0.9996 +x_0=500000.001016002 +y_0=0 +datum=NAD27 +units=us-ft +no_defs +type=crs
EPSG,4407,NAD27 / BLM 7N (ftUS),+proj=tmerc +lat_0=0 +lon_0=-141 +k=0.9996 +x_0=500000.001016002 +y_0=0 +datum=NAD27 +units=us-ft +no_defs +type=crs
EPSG,4408,NAD27 / BLM 8N (ftUS),+proj=tmerc +lat_0=0 +lon_0=-135 +k=0.9996 +x_0=500000.001016002 +y_0=0 +datum=NAD27 +units=us-ft +no_defs +type=crs
EPSG,4409,NAD27 / BLM 9N (ftUS),+proj=tmerc +lat_0=0 +lon_0=-129 +k=0.9996 +x_0=500000.001016002 +y_0=0 +datum=NAD27 +units=us-ft +no_defs +type=crs
EPSG,4410,NAD27 / BLM 10N (ftUS),+proj=tmerc +lat_0=0 +lon_0=-123 +k=0.9996 +x_0=500000.001016002 +y_0=0 +datum=NAD27 +units=us-ft +no_defs +type=crs
EPSG,4411,NAD27 / BLM 11N (ftUS),+proj=tmerc +lat_0=0 +lon_0=-117 +k=0.9996 +x_0=500000.001016002 +y_0=0 +datum=NAD27 +units=us-ft +no_defs +type=crs
